Top1	Top2	Top3	Top4	Top5	Top6	Top7	Top8	Top9	Top10	Top11	Top12	Top13	Top14	Top15	TA
9.7257882083e-05	0.000206595	0.0001624311	0.0002788822	0.0001800063	0.3801498984	0.0002414455	0.0098407696	0.0001033814	0.0052090425	0.0026846019	0.000134062	0.0388935506	0.0025553403	0.5592627351	Solar Monitoring
6.58605909604e-05	0.000139901	0.0001099943	0.0067436776	0.0001218957	0.1427185006	0.0001635008	0.0001090961	7.00072715311e-05	0.0002500198	0.6949907455	9.07834351216e-05	0.1525181256	0.0017304121	0.0001774797	Solar Invertor
0.0001106455	0.5756162385	0.0001847899	0.1297092164	0.0002047844	0.0002537553	0.2920948137	0.0001832809	0.0001176119	0.0004200322	0.00030112	0.0001525158	0.0001989651	0.0001540653	0.0002981651	Solar Mounting/Rack
0.172762538	0.4105444925	0.0062309819	0.000234124	0.0001511168	0.0347234318	0.2764921182	0.0976491626	8.67895340241e-05	0.000309955	0.0002222059	0.0001125462	0.0001468226	0.0001136896	0.0002200254	Solar Mounting/Rack
5.63495355615e-05	0.1122843075	9.41097683853e-05	0.5315414191	0.0001042925	0.0001292324	0.165582689	9.3341283723e-05	5.98973859659e-05	0.1670587712	0.0001533543	0.0225105952	0.0001013289	7.84623498428e-05	0.0001518495	Solar Mounting/Rack
6.22880756095e-05	0.0016821293	0.0496981736	0.000178608	0.0001152837	0.4557890663	0.000154632	0.0001031783	0.0806566967	0.0002364578	0.000169516	0.054329456	0.0497061535	8.6731305428e-05	0.3070316296	Solar Invertor
5.06665425772e-05	0.0845716161	8.46185605491e-05	0.4943226598	9.37743761707e-05	0.000116199	0.0001257812	8.39275795059e-05	5.38565833075e-05	0.0493579465	0.0001378882	0.3707028717	9.11096225184e-05	7.05492236875e-05	0.0001365351	Solar Mounting/Rack
7.46707593676e-05	0.0001586155	0.2973912788	0.0002141148	0.0001382017	0.1060724663	0.0001853723	0.089303661	0.0093689525	0.1284796735	0.2380164718	0.0001029275	0.0001342745	0.0001039732	0.1302553458	Solar Monitoring
4.3158271835e-05	9.16767243544e-05	0.0204750385	0.0001237542	7.98779591437e-05	0.1149998572	0.0537991406	7.149035846e-05	0.0011197156	0.0753326358	0.0001174545	5.9490145988e-05	0.004372968	0.7130898404	0.0162239016	Solar Monitoring
9.00655002425e-05	0.000191317	0.000150419	0.0002582584	0.0001666945	0.0002065569	0.0002235902	0.0001491907	0.0381920459	0.0003419064	0.8226772107	0.0001241479	0.1368604809	0.0001254092	0.0002427065	Solar Invertor
8.98641184019e-05	0.0001908892	0.0806442369	0.000257681	0.0001663218	0.0024420438	0.0158747314	0.0202723957	9.55220966912e-05	0.0003411419	0.0539073332	0.0001238703	0.6910697523	0.0604957444	0.0740284719	Solar Invertor
0.0268461001	0.6338122788	0.0304640875	0.0091304939	0.1964780933	0.0001645256	0.0001780929	0.0322480666	7.62552715473e-05	0.0234767803	0.0019801926	0.0429378643	0.0001290017	9.98902990008e-05	0.0019782768	Solar Mounting/Rack
4.20299361904e-05	0.0021808106	7.0194501529e-05	0.0001205188	0.001123555	9.63917650659e-05	0.0001043405	6.96213049445e-05	0.1140331007	0.0001595539	0.0001143838	5.79348276362e-05	0.8816557795	5.85234203687e-05	0.0001132614	Solar Invertor
0.0005008958	0.5743624037	0.0008365497	0.1260663816	0.0009270652	0.0011487581	0.113410567	0.0008297186	0.0005324329	0.0019014992	0.0013631795	0.1751725661	0.0009007211	0.0006974585	0.001349803	Solar Mounting/Rack
5.48125290758e-05	0.0001164327	9.15428026964e-05	0.9548274541	0.0041928919	0.0001257075	0.0328676262	9.07952794474e-05	5.82636072704e-05	0.0070271526	0.0001491714	7.55545859009e-05	9.85650210051e-05	7.63221877387e-05	0.0001477076	Solar Mounting/Rack
0.0001760912	0.0003740525	0.1273547484	0.0005049328	0.0003259121	0.0004038488	0.0004371515	0.1536407588	0.0001871781	0.0050498788	0.031149043	0.0090055312	0.0704190824	0.2937991256	0.3071726649	Solar Monitoring
5.8396413998e-05	0.0001240456	9.75282749206e-05	0.0001674489	0.7077127053	0.027740678	0.0902301591	9.67318753044e-05	6.20731389073e-05	0.0002216843	0.0001589249	8.0494677989e-05	0.1730104517	8.13124690208e-05	0.0001573654	Solar Mounting/Rack
4.95423368714e-05	0.0001052377	8.27410164393e-05	0.0001420602	9.16936798496e-05	0.0864015507	0.0247766846	8.20653671079e-05	5.26615959417e-05	0.0864760025	0.4623915964	6.82900572186e-05	0.0420003683	0.2046946464	0.0925848591	Solar Invertor
6.19998105181e-05	0.0001316999	0.0001035463	0.860973471	0.0001147502	0.0001421908	0.0572317667	0.0001027008	6.59034106212e-05	0.0480573463	0.0001687315	8.54616652181e-05	0.032507026	8.63299186868e-05	0.0001670757	Solar Mounting/Rack
0.0001045983	0.0002221876	0.0001746904	0.1330303566	0.0001935921	0.0002398866	0.5077583561	0.000173264	0.000111184	0.008204748	0.0002846626	0.3488868682	0.0001880909	0.0001456451	0.0002818693	Solar Mounting/Rack
0.0001556343	0.0003305981	0.0002599259	0.0004462737	0.0002880502	0.11265668	0.0003863666	0.0002578034	0.0001654332	0.0005908184	0.7439253309	0.0002145291	0.1358140425	0.0002167086	0.0042918049	Solar Invertor
0.1054463587	0.0002305893	0.0109851736	0.0003112721	0.0002009125	0.535040891	0.0002694874	0.0650030803	0.0001153883	0.0409266312	0.0002954268	0.0001496322	0.0001952033	0.191919977	0.0489099763	Solar Monitoring
4.6450369226e-05	9.86697917834e-05	0.0301271318	0.0001331942	8.5971021023e-05	0.5618020524	0.0001153144	0.0936928641	4.93749534236e-05	0.0313816416	0.2763511669	6.40280328419e-05	8.35280125849e-05	6.46785298977e-05	0.005903934	Solar Monitoring
0.0963992211	0.0002221876	0.1875588213	0.002902488	0.0001935921	0.0002398866	0.0080673405	0.000173264	0.0079188561	0.0420379939	0.2839634163	0.0001441803	0.0730596973	0.1823246612	0.1147943937	Solar Invertor
5.77254197644e-05	0.004431495	9.64076425803e-05	0.105014812	0.0805391689	0.0001323879	0.0489772196	0.0029682036	6.13598978807e-05	0.1510297556	0.0001570988	0.5990131691	0.000103803	8.03781616876e-05	0.0073370152	Solar Mounting/Rack
0.0944739904	0.0365053383	0.0001624311	0.0946556148	0.0001800063	0.0026429682	0.1405965863	0.0001611047	0.0001033814	0.0995857751	0.0002646857	0.0872510459	0.0001748911	0.2203478	0.2228943806	Solar Mounting/Rack
4.95423368714e-05	0.0001052377	8.27410164393e-05	0.2306541017	0.5868496175	0.0001136208	0.0913416591	8.20653671079e-05	5.26615959417e-05	0.0470300916	0.0001348286	6.82900572186e-05	8.90880526169e-05	6.89838545944e-05	0.0432774706	Solar Mounting/Rack
0.000247727	0.0005262213	0.2346383241	0.0130379553	0.0559327426	0.000568139	0.099235871	0.0004103522	0.0310823497	0.1611993529	0.1486055071	0.1359451834	0.0004454678	0.0003449406	0.117779866	Solar Mounting/Rack
0.000193935	0.0004119564	0.0003238923	0.1742698781	0.4635956814	0.1645077854	0.0004814493	0.0003212474	0.0002061455	0.0972438705	0.0922100631	0.0050927063	0.000348738	0.0002700394	0.0005226119	Solar Invertor
3.15904857012e-05	6.7104453601e-05	5.27594994865e-05	0.7020035818	5.84681318061e-05	7.2449852463e-05	0.188722455	5.23286742189e-05	3.3579469574e-05	0.0001199237	0.0150202921	0.0935795435	5.68066633523e-05	4.39872967202e-05	8.51293498573e-05	Solar Mounting/Rack
3.25367393741e-05	6.91144839718e-05	5.43398446145e-05	9.32975131839e-05	6.02194719087e-05	0.0332666189	8.07734034091e-05	0.7456595304	0.0032728291	0.013886052	0.0365187909	4.48492326741e-05	5.85082362358e-05	0.1611479338	0.0057546059	Solar Invertor
0.0001128197	0.0002396514	0.000188421	0.5898179613	0.0002088083	0.0002587415	0.0620366403	0.0058011153	0.000119923	0.2025406708	0.0003070369	0.1377042192	0.0002028747	0.0001570927	0.000304024	Solar Mounting/Rack
0.1180935126	0.0001244071	9.78125155297e-05	0.0001679369	0.0001083959	0.0001343171	0.0001453933	0.3031990975	6.22540475394e-05	0.0206234322	0.000159388	8.07292751488e-05	0.0001053157	0.5552829623	0.0016150456	Site Assessment
8.11542001367e-05	0.1233456258	0.0324432708	0.1173482437	0.2626505451	0.119320891	0.3273172806	0.0001344295	8.6263789043e-05	0.0003080773	0.0002208598	0.0162657317	0.0001459332	0.0001130009	0.0002186926	Solar Mounting/Rack
5.07946116992e-05	0.1050068764	8.48324497195e-05	0.0089925529	9.40114083702e-05	0.0013803359	0.0380413926	8.41397220931e-05	5.39927158516e-05	0.0456911785	0.0001382367	0.8000827085	9.13399190568e-05	7.07275499889e-05	0.0001368802	Solar Mounting/Rack
7.86143486247e-05	0.0001669925	0.0020873326	0.0002254228	0.0001455006	0.1820918518	0.0001951624	0.0099104135	8.35640247096e-05	0.0276829711	0.1019279366	0.0001083634	0.0705587429	0.3248118136	0.2799253178	Solar Monitoring
6.70695716482e-05	0.0451997333	0.0001120134	0.3623192205	0.512441916	0.0018226054	0.0001665022	0.0001110987	7.12923714376e-05	0.0386367233	0.0051888914	9.24499160662e-05	0.0001206059	9.3389167134e-05	0.0335564889	Solar Mounting/Rack
0.0001291316	0.0227651681	0.0002156637	0.1063986513	0.3633058506	0.0002961514	0.1192008697	0.0002139026	0.0001372619	0.1129445438	0.0517591254	0.0001779974	0.1608812567	0.0001798058	0.0613946199	Solar Mounting/Rack
1.80775107621e-05	3.84002162434e-05	0.2964447741	5.18363803844e-05	0.0085795538	0.161067894	0.0117395352	2.99448441632e-05	0.1601460616	6.86257959133e-05	0.0018483757	2.49183692631e-05	0.1709544215	2.5171529092e-05	0.1889624095	Solar Invertor
6.45904534983e-05	0.5931584071	0.000107873	0.2878567426	0.000119545	0.0001481322	0.0001603477	0.0001069921	6.86571643289e-05	0.0613151324	0.0001757818	0.0563376564	0.0001161479	8.99371877406e-05	0.0001740569	Solar Mounting/Rack
0.0578652337	0.0001203727	9.4640534316e-05	0.048101302	0.0635533072	0.0001299613	0.0001406783	0.2186384478	6.0235198845e-05	0.0002151204	0.4428832396	7.81112896816e-05	0.1678877393	7.89048665215e-05	0.0001527059	Solar Invertor
0.0194258114	0.0014018604	8.66951233105e-05	0.0001488491	9.6075625167e-05	0.0001190506	0.0001288679	0.0478749441	5.51782386822e-05	0.0182793683	0.735057934	7.1553567822e-05	9.33454777267e-05	0.0762762929	0.1008841733	Solar Invertor
0.0001016872	0.0002160038	0.0077602025	0.3443885333	0.2051282995	0.0052934595	0.0002524415	0.0001684418	0.0481804576	0.2306273664	0.0306382357	0.0254414138	0.0001828561	0.0001415916	0.1014790098	Solar Mounting/Rack
4.84085595355e-05	0.0001028294	0.0205569174	0.0001388092	0.00129407	0.1181495412	0.0001201757	0.5023461374	5.14564343018e-05	0.0001837684	0.1747805747	6.67272379406e-05	0.1410105892	0.0036808293	0.037469166	Solar Invertor
9.86908232261e-05	0.4594012026	0.0001648243	0.0739500869	0.0468384857	0.0002263383	0.3563026325	0.0001634783	0.0001049045	0.0052857895	0.0002685854	0.0001360372	0.0001774679	0.0345153973	0.0223660786	Solar Mounting/Rack
0.483158948	0.01600803	5.62997002832e-05	9.66624410997e-05	6.23913859843e-05	0.0160137341	8.36866287536e-05	0.0671565674	0.0017133509	0.0001279707	0.0294483101	4.64667938488e-05	0.0151582821	0.315420358	0.0554489418	Solar Mounting/Rack
9.47360945533e-05	0.0002012382	0.0001582194	0.0002716511	0.0001753389	0.2430058313	0.1133793697	0.1015152595	0.0543156226	0.0003596369	0.1346165419	0.000130586	0.0001703564	0.1250619498	0.226543662	Solar Invertor
8.51067596296e-05	0.4406371714	0.0001421374	0.1209460304	0.0001575168	0.0001951845	0.0023288588	0.0086112919	9.04652075487e-05	0.209963382	0.0002316166	0.216110349	0.0001530407	0.0001185045	0.0002293438	Solar Mounting/Rack
3.50936820866e-05	7.4545937139e-05	0.3205161721	0.0018469922	0.0061772215	0.0061927537	8.71210881859e-05	0.0131558521	0.0367109207	0.0141041244	0.1441704325	4.83737689631e-05	0.0384830864	0.2366810158	0.1817162941	Solar Monitoring
5.77254197644e-05	0.5100061401	9.64076425803e-05	0.3448755101	0.000106839	0.0001323879	0.0058884715	0.0101496616	6.13598978807e-05	0.0289449692	0.0001570988	0.0991836905	0.000103803	8.03781616876e-05	0.0001555572	Solar Mounting/Rack
6.11508048849e-05	0.3683377659	0.007709729	0.3166515323	0.0929259062	0.0001402437	0.1112227775	0.0107519353	6.5000950333e-05	0.0002321405	0.0001664209	0.0913754987	0.0001099626	8.51477443113e-05	0.0001647879	Solar Mounting/Rack
6.91466096924e-05	0.7124203286	0.0586113692	0.0363280871	0.0001279776	0.0001585813	0.0018921257	0.0001145392	7.35001828803e-05	0.1723092206	0.0001881813	9.53129430415e-05	0.0121676117	9.62812812222e-05	0.0053477366	Solar Mounting/Rack
0.3850344897	0.3820170215	0.035810643	0.0164569325	7.59625226462e-05	9.41277476881e-05	0.0001018898	0.0031315944	4.36268637148e-05	0.1768238868	0.0001116972	5.65740738782e-05	7.38039222061e-05	5.71488419424e-05	0.0001106011	Solar Mounting/Rack
0.0320714399	0.2791252773	0.0001949893	0.0003347822	0.0525055758	0.0002677612	0.1426334491	0.000193397	0.0001241035	0.0004432157	0.0119376264	0.4649563868	0.0002099468	0.0001625689	0.0148394801	Solar Mounting/Rack
6.18091115332e-05	0.0001312948	0.0001032278	0.1908768023	0.7721400664	0.0124449514	0.0216840393	0.0001023849	6.57007049451e-05	0.0002346396	0.0001682125	0.0016230985	0.0001111464	8.60643851679e-05	0.0001665618	Solar Mounting/Rack
0.0377668919	0.0002143766	0.0554119729	0.0103336455	0.1734502516	0.0178089064	0.0002505398	0.0704769848	0.0001072753	0.5804390655	0.0002746554	0.0001391116	0.0001814786	0.0001405249	0.0530043192	Solar Mounting/Rack
0.7235077641	0.1368709738	0.0001798389	0.0003087701	0.0001992977	0.0002469565	0.0190221383	0.0001783704	0.0001144608	0.1156169399	0.0029723117	0.0001484295	0.0001936343	0.0001499375	0.0002901765	Solar Mounting/Rack
0.0472015979	0.1886838544	0.11388631	0.0879583076	0.4731090197	0.0001498176	0.0001621721	0.0001082094	6.94383263873e-05	0.0620127589	0.0001777818	9.00456432691e-05	0.0001174694	9.09604679675e-05	0.0261822567	Solar Mounting/Rack
0.0020877407	0.0001713496	0.0543257493	0.0002313045	0.000149297	0.000184999	0.0002002546	0.3634142228	0.034206022	0.0444618757	0.4437831389	0.0001111909	0.0001450545	0.0001123205	0.0564154801	Solar Invertor
4.48436951786e-05	9.52568976265e-05	0.003422221	0.0001285871	8.29973652566e-05	0.0090290508	0.0001113258	0.0804101355	4.76671207933e-05	0.1273686698	0.6082198194	6.18133641453e-05	0.0480589957	0.0647774343	0.0581411823	Solar Monitoring
4.28362766898e-05	9.09927428392e-05	7.15411766504e-05	0.0011886592	7.92820058316e-05	9.82410323033e-05	0.0011721706	7.09569833416e-05	0.0661268864	0.000162615	0.0065115479	5.904630203e-05	0.924150144	5.96461868605e-05	0.0001154343	Solar Invertor
3.64958519968e-05	7.7524423971e-05	6.09519873451e-05	0.0001046501	6.75470553099e-05	8.36998556367e-05	9.06020158382e-05	0.168961358	0.0581552337	0.0210241411	0.4196273741	5.03065454416e-05	0.1653342538	5.08176381341e-05	0.1662750438	Solar Invertor
4.75494773974e-05	0.0001010045	0.6046432568	0.0013194453	8.80052664614e-05	0.0001090503	0.000118043	0.1183887142	5.0543263077e-05	0.0202931987	0.101875962	6.55430635137e-05	0.0994658624	0.0355591939	0.0178746278	Solar Monitoring
3.40529772044e-05	7.23352736772e-05	5.68721244214e-05	0.0009449324	0.0017576	0.11446186	8.45375079964e-05	0.0610610811	0.1805083559	0.0382571927	0.2957958833	4.69392424461e-05	0.3000008791	4.74161248e-05	0.0068700623	Solar Invertor
5.72322069342e-05	0.6523226224	9.55839242524e-05	0.109813632	0.001529946	0.0001312568	0.1525121949	9.48034018792e-05	6.08356316386e-05	0.0002172647	0.0001557565	0.082672036	0.0001029161	7.96914011448e-05	0.0001542281	Solar Mounting/Rack
9.12930037305e-05	0.0047369273	0.0001524691	0.0002617782	0.4044962251	0.1819294883	0.172860748	0.0001512241	9.70409467612e-05	0.0003465662	0.0002484524	0.0001258399	0.1750697768	0.0001271184	0.0593050522	Solar Mounting/Rack
6.57528413595e-05	0.5563883145	0.006653916	0.2439563305	0.0001216963	0.0001507981	0.0917806568	0.0001089176	6.98927378554e-05	0.1000471613	0.0001789453	9.06349111141e-05	0.0001182381	9.15557225184e-05	0.0001771893	Solar Mounting/Rack
6.54316975981e-05	0.0001389899	0.000109278	0.0001876222	0.0082612764	0.7604423597	0.0001624361	0.0017364205	0.1026357501	0.0002483916	0.0587873277	9.01922407189e-05	0.0001176606	0.0668405394	0.0001763239	Solar Invertor
0.0205348061	0.0001939244	0.0001524691	0.6680832054	0.0501419984	0.000209372	0.1524172349	0.0001512241	9.70409467612e-05	0.1071071345	0.0002484524	0.0001258399	0.000164165	0.0001271184	0.0002460144	Solar Mounting/Rack
8.40390043519e-05	0.0001785155	0.0189594576	0.4038061969	0.0001555406	0.0001927357	0.0022996408	0.000139208	8.93302248138e-05	0.1006875805	0.0002287108	0.366042853	0.0001511207	0.0189361213	0.0880489494	Solar Mounting/Rack
5.65079904792e-05	0.0001200342	9.43744050937e-05	0.0001620339	0.0001045858	0.0029415963	0.0029522832	9.36037594521e-05	0.3810861229	0.0002145155	0.403675846	7.78916407021e-05	0.1716336395	7.86829860036e-05	0.036708282	Solar Invertor
0.0471016131	0.00066574	0.0005234244	0.2036475713	0.5230483531	0.0007187714	0.1489406941	0.0005191502	0.0003331403	0.0635740312	0.0008529337	0.0004320068	0.0083616104	0.0004363958	0.0008445641	Solar Mounting/Rack
5.84813866872e-05	0.0626935756	9.76701884257e-05	0.0452758282	0.7931383656	0.090350393	0.0001451817	0.0059172772	6.21634616031e-05	0.0002220069	0.0001591561	0.001535713	0.0001051624	8.14307868881e-05	0.0001575944	Solar Mounting/Rack
3.37952685394e-05	7.17878493887e-05	5.64417233092e-05	9.69062841809e-05	6.25487760484e-05	7.75063176549e-05	0.0354006464	0.9636986942	3.59230688125e-05	0.0001282935	9.19732609583e-05	4.65840121402e-05	6.07713493543e-05	4.70572855082e-05	9.10707504223e-05	Site Assessment
5.83116878789e-05	0.0001238656	9.73867732141e-05	0.0001672059	0.0059114393	0.6225607378	0.0001447605	0.2104740176	6.19830783059e-05	0.1003319999	0.0001586943	8.03778899671e-05	0.0595908881	8.11944944833e-05	0.0001571371	Solar Invertor
0.000117779	0.0002501859	0.0001967035	0.0003377255	0.0002179871	0.1145600337	0.0002923898	0.4895903896	0.0030557053	0.1792082669	0.0003205335	0.0001623487	0.0881271146	0.0030945088	0.1204683282	Solar Invertor
0.0002193362	0.0004659135	0.0112811145	0.0006289358	0.0004059506	0.2842878152	0.224297899	0.0003633237	0.0002331459	0.2027564348	0.0005969197	0.000302337	0.1422868089	0.0003054086	0.1315686568	Solar Invertor
8.45695118167e-05	0.2106007712	0.0001412402	0.1096614859	0.1727018481	0.0759455587	0.0170436366	0.0001400868	8.9894133816e-05	0.4001211873	0.0044385771	0.0001165722	0.0001520746	0.0085346016	0.0002278961	Solar Mounting/Rack
0.0001141009	0.2699468034	0.0001905607	0.4687611896	0.1364828918	0.0002616798	0.119521007	0.0001890046	0.0001212848	0.0004331494	0.0003105236	0.0029962727	0.0002051785	0.0001588766	0.0003074765	Solar Mounting/Rack
8.54687331823e-05	0.0001815525	0.000142742	0.7764486795	0.1681584185	0.0001960146	0.0002121786	0.0001415763	9.08499714937e-05	0.0534890864	0.0002326017	0.0001178117	0.0001536916	0.0001190086	0.0002303193	Solar Mounting/Rack
0.0002767234	0.0005878153	0.0004621577	0.0007934908	0.0005121637	0.0006346395	0.0006869739	0.6476743883	0.0416058062	0.0079357732	0.2968199938	0.0003814406	0.0004976097	0.0003853158	0.0007457081	Solar Invertor
5.72322069342e-05	0.2265407143	9.55839242524e-05	0.6096445676	0.0001059262	0.0001312568	0.0400146339	9.48034018792e-05	6.08356316386e-05	0.0002172647	0.0001557565	0.1225445892	0.0001029161	7.96914011448e-05	0.0001542281	Solar Mounting/Rack
5.12479977029e-05	0.0026591089	8.55896529753e-05	0.0001469511	0.6121543766	0.0001175325	0.2258241749	8.48907421535e-05	5.4474647711e-05	0.0920034764	0.0001394706	7.06411710968e-05	9.21552071255e-05	7.13588547703e-05	0.0664445506	Solar Mounting/Rack
6.17142012792e-05	0.0001310932	0.0123873752	0.0001769625	0.0001142215	0.2012970447	0.0431482779	0.0001022277	6.55998190006e-05	0.0063764322	0.0139877983	8.50679762542e-05	0.6296816524	8.59322300137e-05	0.0922986002	Solar Invertor
7.38475441353e-05	0.0001568668	0.1030195973	0.0002117542	0.0001366781	0.0001693625	0.027744828	0.1030185902	7.84970951337e-05	0.213422601	0.2611165014	0.0001017928	0.15998949	0.000102827	0.130656766	Solar Invertor
8.45695118167e-05	0.0001796424	0.0043496627	0.000242499	0.0001565225	0.0001939523	0.0002099463	0.2252906946	8.9894133816e-05	0.0003210425	0.179088114	0.0001165722	0.5893312353	0.0001177565	0.0002278961	Solar Invertor
0.0001325384	0.0035792835	0.0661762682	0.0003800473	0.0596047274	0.0266859305	0.0003290304	0.0035172915	0.0001408832	0.4951650036	0.2377983947	0.0001826933	0.0200248077	0.0001845494	0.0860985509	Solar Invertor
3.82317039734e-05	8.12117176556e-05	6.38510463318e-05	0.0001096275	7.07597954723e-05	8.76808713384e-05	9.49113189417e-05	6.33296493438e-05	4.06388288069e-05	0.0087064739	0.0020065667	0.001955219	0.0029225287	0.9142139725	0.0695449967	Solar Mounting/Rack
0.00014041	0.0387278916	0.0037281027	0.0807554876	0.3391393629	0.0003220173	0.1855095304	0.0631174387	0.0001492504	0.018001039	0.0003821235	0.2028225171	0.059643739	0.00019551	0.0073655798	Solar Mounting/Rack
0.0001009212	0.0002143766	0.0102128081	0.0002893866	0.0026978511	0.0002314534	0.0027616045	0.0001671729	0.0026183401	0.0179605697	0.2162262207	0.005161241	0.7258791806	0.0001405249	0.0153383485	Solar Invertor
0.0001202456	0.0002554256	0.0002008231	0.0003447985	0.0002225524	0.0002757723	0.0002985133	0.0001991832	0.0001278165	0.1949290005	0.143937726	0.0001657488	0.0002162282	0.1497616822	0.5089444836	Solar Monitoring
9.6789437424e-05	0.0050221212	0.0001616487	0.2386953425	0.0001791393	0.0002219776	0.2121672191	0.0001603287	0.0001028834	0.0003674318	0.0002634108	0.5419920607	0.0001740488	0.0001347718	0.0002608261	Solar Mounting/Rack
0.0001394357	0.361109821	0.0002328726	0.3993764373	0.0245436026	0.0003197829	0.0003461533	0.000230971	0.0001482148	0.0213454966	0.000379472	0.1910071022	0.0002507362	0.0001941534	0.0003757484	Solar Mounting/Rack
0.0055554624	0.0004559601	0.0003584892	0.0006154996	0.0003972782	0.0378779648	0.0058736879	0.0003555619	0.0109097891	0.0168372913	0.6735264778	0.0002958781	0.0911797926	0.010980508	0.1447803589	Solar Invertor
6.85568605211e-05	0.0001456284	0.0001144973	0.0001965835	0.000126886	0.1212685641	0.0001701944	0.0001135623	0.0034844602	0.0002602554	0.2321744863	9.45000220693e-05	0.6107973374	9.54601013253e-05	0.0308890277	Solar Invertor
0.0001356702	0.0002881904	0.0002265838	0.0003890277	0.0002511004	0.0003111471	0.0003368053	0.0002247336	0.0001442122	0.0207690537	0.6788789879	0.0001870103	0.1150167608	0.0677023196	0.115138397	Solar Invertor
0.0196777532	7.98445649037e-05	6.27761505382e-05	0.1207545106	0.6725114122	0.0440427648	9.33135412487e-05	6.22635309698e-05	3.99546974002e-05	0.0366172842	0.0001022954	5.18121132263e-05	0.0842397279	0.0215629955	0.0001012916	Solar Mounting/Rack
0.0001011753	0.0455278649	0.0001689735	0.4509022149	0.2494084738	0.0002320361	0.0908770677	0.0001675937	0.0001075454	0.1614967873	0.0002753468	0.0001394618	0.0001819354	0.0001408787	0.0002726449	Solar Mounting/Rack
0.0001867268	0.1026093421	0.0188959806	0.581289392	0.056097977	0.0004282406	0.0004635547	0.0003093072	0.0001984834	0.0843374223	0.0005081739	0.0745938948	0.000335776	0.0002600026	0.0794857261	Solar Mounting/Rack
0.0001239542	0.1020405667	0.0002070168	0.0003554327	0.0002294163	0.0002842775	0.0496542719	0.0002053264	0.0001317586	0.0590695851	0.0003373393	0.7866315319	0.000222897	0.0001725966	0.0003340291	Solar Mounting/Rack
0.1583441346	0.2625959177	0.0543925303	0.0004797112	0.066910407	0.0003836763	0.0004153155	0.0419026036	0.0168280221	0.3128262161	0.0004552914	0.0002306029	0.0003008339	0.0002329457	0.0837017918	Solar Mounting/Rack
5.17761659629e-05	0.0001099828	8.64717506204e-05	0.0001484656	9.58280833212e-05	0.1469810222	0.0001285358	8.57656367364e-05	0.0541621913	0.0762042229	0.5837252247	7.1369207822e-05	0.0490471978	0.0464496559	0.0426522901	Solar Invertor
3.96264198277e-05	8.41743705953e-05	6.61803714044e-05	0.0375801985	0.6843312555	0.0109364661	9.8373741683e-05	6.56399535365e-05	4.21213580417e-05	0.0386029638	0.0001078426	0.2278119391	7.12570459442e-05	5.51767105896e-05	0.0001067844	Solar Mounting/Rack
1.0225997644e-05	2.17220460272e-05	0.0486146512	2.93225494735e-05	0.0017999893	2.34523782762e-05	2.53863370714e-05	1.69390526102e-05	1.08698416351e-05	3.88199037222e-05	0.1280099192	1.40957009363e-05	0.8086209331	1.42389071469e-05	0.0127494345	Solar Invertor
6.21916898678e-05	0.0001321075	0.0001038668	0.0001783316	0.0001151053	0.0001426309	0.0001543927	0.1594871591	6.61073709795e-05	0.3066250222	0.0388547246	8.57261551997e-05	0.0001118344	0.0728152826	0.4210655172	Solar Monitoring
0.1960628336	0.6027996078	0.0099626397	0.0321265104	0.000182211	0.0320699963	0.0002444027	0.0001630779	0.0001046476	0.0616126023	0.0517085785	0.000135704	0.0001770332	0.0001370827	0.0125130724	Solar Mounting/Rack
0.000103788	0.0028028612	0.0001733371	0.0028800019	0.0027744872	0.2300711725	0.0002576567	0.3255536766	0.0026927175	0.0003939997	0.028688801	0.0001430633	0.1473831419	0.0259684655	0.23011283	Solar Monitoring
0.000175323	0.0003724208	0.0002928082	0.0921107999	0.6546678453	0.0004020871	0.1531153606	0.0002904172	0.0001863616	0.0268392949	0.052824607	0.0002416684	0.0046775585	0.0089687017	0.0048347456	Solar Invertor
0.0001062576	0.087472494	0.0001774616	0.7458680968	0.0372104493	0.0002436919	0.0002637876	0.0001760124	0.0001129477	0.1061570497	0.0002891783	0.0186533605	0.0001910746	0.0027917973	0.0002863406	Solar Mounting/Rack
7.08532186993e-05	0.2504865883	0.0001183325	0.1976513455	0.5448765541	0.0001624953	0.0054646856	0.0001173662	7.53142425235e-05	0.0002689728	0.0001928259	9.76653639019e-05	0.0001274097	9.86576016586e-05	0.0001909337	Solar Mounting/Rack
0.0054653489	0.0001154877	0.0041490358	0.3681026249	0.0001006244	0.0001246872	0.4465409264	9.00583421088e-05	5.77907123364e-05	0.1273644508	0.0028534513	0.0420100464	0.0014505103	7.57027208429e-05	0.0014992541	Solar Mounting/Rack
2.5644230843e-05	5.44734295956e-05	0.0268415757	7.35335811513e-05	4.74627165652e-05	5.88126677974e-05	6.36625501769e-05	0.0919238976	2.72588296833e-05	9.73505575707e-05	0.8754955293	3.53484736931e-05	0.0051506372	3.57075988613e-05	6.91055123338e-05	Solar Invertor
4.83503227949e-05	0.0013057314	8.07502250773e-05	0.7724811329	0.0024955389	0.0734954539	0.0470380329	8.0090832216e-05	5.13945308896e-05	0.0001835474	0.0013346103	0.0878875221	8.69445483039e-05	0.0133006066	0.0001302934	Solar Mounting/Rack
